MurrayGellMann_2007-0033593-003|S OW sp IH T S sp N AA T sp AH TH IH R IY sp AH V sp EH V R IY TH IH NG sp AE N D sp IH N sp F AE K T sp AH HH Y UW JH sp AH M AW N T sp AH V sp DH IY sp IH N F ER M EY SH AH N sp IH N sp DH IY sp Y UW N AH V ER S sp ER AW N D sp AH S sp K AH M Z sp F R AH M sp DH OW Z sp AE K S AH D AH N T S sp AH N D sp N AA T sp JH AH S T sp F R AH M sp DH AH sp F AH N D AH M EH N AH L sp|S OW sp IH T S sp N AA T sp AH TH IH R IY sp AH V sp EH V R IY TH IH NG sp AE N D sp IH N sp F AE K T sp AH HH Y UW JH sp AH M AW N T sp AH V sp DH IY sp IH N F ER M EY SH AH N sp IH N sp DH IY sp Y UW N AH V ER S sp ER AW N D sp AH S sp K AH M Z sp F R AH M sp DH OW Z sp AE K S AH D AH N T S sp AH N D sp N AA T sp JH AH S T sp F R AH M sp DH AH sp F AH N D AH M EH N AH L sp
GayleLemmon_2011X-0033069-003|M OW S T sp P IY P AH L sp TH IH NG K sp M EH N sp W AY sp IH Z sp DH AE T sp|M OW S T sp P IY P AH L sp TH IH NG K sp M EH N sp W AY sp IH Z sp DH AE T sp
RobertFischell_2005-0124569-012|F ER sp DH AH sp P AO R T AH B AH L sp D IH V AY S sp F ER sp T R IY T IH NG sp M AY G R EY N sp HH EH D EY K S sp AE N D sp S AH M sp AH V sp DH AH sp S P AA N S ER Z sp AH V sp DH IH S sp T EH D sp M IY T IH NG sp AA R sp S AH CH sp AO R G AH N AH Z EY SH AH N Z sp|F ER sp DH AH sp P AO R T AH B AH L sp D IH V AY S sp F ER sp T R IY T IH NG sp M AY G R EY N sp HH EH D EY K S sp AE N D sp S AH M sp AH V sp DH AH sp S P AA N S ER Z sp AH V sp DH IH S sp T EH D sp M IY T IH NG sp AA R sp S AH CH sp AO R G AH N AH Z EY SH AH N Z sp
ElifShafak_2010G-0096798-009|B UH K S sp HH AE V sp S EY V D sp DH IY sp IH N T R OW V ER T IH D sp T IH M IH D sp CH AY L D sp DH AH T sp AY W AA Z sp DH AH T sp AY W AH N S sp W AA Z sp B AH T sp AY M sp AO L S OW sp AH W EH R sp AH V sp DH AH sp D EY N JH ER sp AH V sp F EH T IH SH AY Z IH NG sp DH EH M sp W EH N sp DH AH sp P OW AH T sp AE N D sp M IH S T IH K sp R UW M IY sp M EH T sp IH Z sp S P IH R IH CH W AH L sp K AH M P AE N Y AH N sp SH AE M Z sp AH V sp|B UH K S sp HH AE V sp S EY V D sp DH IY sp IH N T R OW V ER T IH D sp T IH M IH D sp CH AY L D sp DH AH T sp AY W AA Z sp DH AH T sp AY W AH N S sp W AA Z sp B AH T sp AY M sp AO L S OW sp AH W EH R sp AH V sp DH AH sp D EY N JH ER sp AH V sp F EH T IH SH AY Z IH NG sp DH EH M sp W EH N sp DH AH sp P OW AH T sp AE N D sp M IH S T IH K sp R UW M IY sp M EH T sp IH Z sp S P IH R IH CH W AH L sp K AH M P AE N Y AH N sp SH AE M Z sp AH V sp
JohnWooden_2001-0012723-001|AH V sp DH AE T sp S AO R T sp W ER DH IY sp AH K AA M P L IH SH M AH N T S sp P ER HH AE P S sp B AH T sp IH N sp M AY sp AH P IH N Y AH N sp N AA T sp N EH S AH S EH R AH L IY sp IH N D IH K AH T IH V sp AH V sp S AH K S EH S sp S OW sp AY W AO N IH D sp T AH sp K AH M sp AH P sp W IH TH sp S AH M TH IH NG sp|AH V sp DH AE T sp S AO R T sp W ER DH IY sp AH K AA M P L IH SH M AH N T S sp P ER HH AE P S sp B AH T sp IH N sp M AY sp AH P IH N Y AH N sp N AA T sp N EH S AH S EH R AH L IY sp IH N D IH K AH T IH V sp AH V sp S AH K S EH S sp S OW sp AY W AO N IH D sp T AH sp K AH M sp AH P sp W IH TH sp S AH M TH IH NG sp
LizDiller_2007P-0067254-006|AE N D sp Y UH R sp B EY S IH K L IY sp S K W IY Z D sp B AY sp DH AH sp TH IY AH T ER sp B AY sp DH AH sp B EH L IY sp AH V sp DH AH sp TH IY AH T ER sp IH N T AH sp DH IH S sp V EH R IY sp K AH M P R EH S T sp S P EY S sp W EH R sp DH AH sp V Y UW sp IH Z sp T ER N D sp AO F sp DH EH N sp Y UW sp K AH M sp AH P sp|AE N D sp Y UH R sp B EY S IH K L IY sp S K W IY Z D sp B AY sp DH AH sp TH IY AH T ER sp B AY sp DH AH sp B EH L IY sp AH V sp DH AH sp TH IY AH T ER sp IH N T AH sp DH IH S sp V EH R IY sp K AH M P R EH S T sp S P EY S sp W EH R sp DH AH sp V Y UW sp IH Z sp T ER N D sp AO F sp DH EH N sp Y UW sp K AH M sp AH P sp
NeilGershenfeld_2006-0031417-003|DH AH T sp S P EH S AH F AY Z sp DH EH R sp S T R AH K CH ER sp S OW sp DH EH R Z sp N OW sp F IY D B AE K sp T UW sp AH T UW L sp M EH T R AA L AH JH IY sp DH AH sp M AH T IH R IY AH L sp IH T S EH L F sp K OW D Z sp F AO R sp IH T S sp S T R AH K CH ER sp IH N sp JH AH S T sp DH AH sp S EY M sp W EY Z sp DH AH T sp P R OW T IY N sp ER F AE B R IH K EY T IH D sp|DH AH T sp S P EH S AH F AY Z sp DH EH R sp S T R AH K CH ER sp S OW sp DH EH R Z sp N OW sp F IY D B AE K sp T UW sp AH T UW L sp M EH T R AA L AH JH IY sp DH AH sp M AH T IH R IY AH L sp IH T S EH L F sp K OW D Z sp F AO R sp IH T S sp S T R AH K CH ER sp IH N sp JH AH S T sp DH AH sp S EY M sp W EY Z sp DH AH T sp P R OW T IY N sp ER F AE B R IH K EY T IH D sp
JeremyGilley_2011G-0031379-003|DH IY sp OW AE T sp DH AH sp T AY M sp L EH D sp B AY sp S AA L IY M sp AA M AH D sp S AA L IY M sp S EH D sp AY M AH S T sp G EH T sp DH IY sp AE F R AH K AH N sp K AH N T R IY Z sp IH N V AA L V D sp D AA K T ER sp AO S K ER sp AA R IY AH Z sp N OW B EH L sp P IY S sp L AO R IY AH T sp P R EH Z IH D AH N T sp N AW sp AH V sp K AO S T AH sp R IY K AH sp S EH D sp AY L sp D UW sp EH V R IY TH IH NG sp DH AH T sp AY K AE N sp S OW sp AY W EH N T sp AH N D sp S AO sp AE M R sp M AW S AH sp AE T sp DH AH sp L IY G sp AH V sp AE R AH B sp S T EY T S sp AY M EH T sp M AE N D EH L AH sp AE T sp DH IY sp AA R AH SH AH sp P IY S sp T AO K S sp AH N D sp S OW sp AO N sp AH N D sp S OW sp AO N sp AH N D sp S OW sp AO N sp W AY L sp AY W AH Z sp B IH L D IH NG sp DH AH sp K EY S sp T IH sp P R UW V sp|DH IY sp OW AE T sp DH AH sp T AY M sp L EH D sp B AY sp S AA L IY M sp AA M AH D sp S AA L IY M sp S EH D sp AY M AH S T sp G EH T sp DH IY sp AE F R AH K AH N sp K AH N T R IY Z sp IH N V AA L V D sp D AA K T ER sp AO S K ER sp AA R IY AH Z sp N OW B EH L sp P IY S sp L AO R IY AH T sp P R EH Z IH D AH N T sp N AW sp AH V sp K AO S T AH sp R IY K AH sp S EH D sp AY L sp D UW sp EH V R IY TH IH NG sp DH AH T sp AY K AE N sp S OW sp AY W EH N T sp AH N D sp S AO sp AE M R sp M AW S AH sp AE T sp DH AH sp L IY G sp AH V sp AE R AH B sp S T EY T S sp AY M EH T sp M AE N D EH L AH sp AE T sp DH IY sp AA R AH SH AH sp P IY S sp T AO K S sp AH N D sp S OW sp AO N sp AH N D sp S OW sp AO N sp AH N D sp S OW sp AO N sp W AY L sp AY W AH Z sp B IH L D IH NG sp DH AH sp K EY S sp T IH sp P R UW V sp
MichaelMoschen_2002-0072058-007|EY B AH L sp T AH sp D UW sp S AH M TH IH NG sp DH AH T sp AH DH ER sp P IY P AH L sp K AE N T sp D UW sp AO R sp K AE N T sp AH N D ER S T AE N D sp AO L sp R AY T sp S OW sp DH AE T S sp W AH N sp W EY sp AH V sp D UW IH NG sp IH T sp W IH CH sp IH Z sp F AY V sp B AO L Z sp D AW N sp OW K EY sp AH N AH DH ER sp W EY sp IH Z sp DH AH sp AW T S AY D sp|EY B AH L sp T AH sp D UW sp S AH M TH IH NG sp DH AH T sp AH DH ER sp P IY P AH L sp K AE N T sp D UW sp AO R sp K AE N T sp AH N D ER S T AE N D sp AO L sp R AY T sp S OW sp DH AE T S sp W AH N sp W EY sp AH V sp D UW IH NG sp IH T sp W IH CH sp IH Z sp F AY V sp B AO L Z sp D AW N sp OW K EY sp AH N AH DH ER sp W EY sp IH Z sp DH AH sp AW T S AY D sp
AlexSteffen_2005G-0044373-004|S OW sp W IY sp HH AE V sp AH M AA D AH L sp IH N sp P AH T EH N SH AH L sp AH N sp IH M ER JH IH NG sp M AA D AH L sp DH AH T sp W ER sp L UH K IH NG sp F AO R sp AH V sp HH AW sp T AH sp T EY K sp DH AH sp S IH T IY Z sp M OW S T sp AH V sp AH S sp L IH V sp IH N sp AE N D sp T ER N sp DH AH M sp IH N T AH sp B R AY T sp G R IY N sp S IH T IY Z sp B AH T sp AH N F AO R CH AH N AH T L IY sp M OW S T sp AH V sp DH AH sp P IY P AH L sp AO N sp DH AH sp P L AE N AH T sp D OW N T sp L IH V sp IH N sp DH AH sp S AY T S sp W IY sp L IH V sp IH N sp DH EY sp L IH V sp IH N sp DH IY sp IH M ER JH IH NG sp M EH G AE S IH T IY Z sp AH V sp DH AH sp D IH V EH L AH P IH NG sp W ER L D sp|S OW sp W IY sp HH AE V sp AH M AA D AH L sp IH N sp P AH T EH N SH AH L sp AH N sp IH M ER JH IH NG sp M AA D AH L sp DH AH T sp W ER sp L UH K IH NG sp F AO R sp AH V sp HH AW sp T AH sp T EY K sp DH AH sp S IH T IY Z sp M OW S T sp AH V sp AH S sp L IH V sp IH N sp AE N D sp T ER N sp DH AH M sp IH N T AH sp B R AY T sp G R IY N sp S IH T IY Z sp B AH T sp AH N F AO R CH AH N AH T L IY sp M OW S T sp AH V sp DH AH sp P IY P AH L sp AO N sp DH AH sp P L AE N AH T sp D OW N T sp L IH V sp IH N sp DH AH sp S AY T S sp W IY sp L IH V sp IH N sp DH EY sp L IH V sp IH N sp DH IY sp IH M ER JH IH NG sp M EH G AE S IH T IY Z sp AH V sp DH AH sp D IH V EH L AH P IH NG sp W ER L D sp
911Mothers_2010W-0044254-004|AY N OW sp W AH T sp IH T sp IH Z sp T AH sp S AH F ER sp|AY N OW sp W AH T sp IH T sp IH Z sp T AH sp S AH F ER sp
RyanLobo_2009I-0039590-004|DH AH T sp AH W UH M AH N sp K UH D sp G EY JH sp AH P AH T EH N SH AH L IY sp V AY L AH N T sp S IH CH UW EY SH AH N sp M AH CH sp B EH T ER sp DH AH N sp M EH N sp AH N D sp DH AE T sp DH EY sp W EH R sp D EH F AH N AH T L IY sp K EY P AH B AH L sp AH V sp D IH F Y UW Z IH NG sp IH T sp N AA N sp AH G R EH S IH V L IY sp|DH AH T sp AH W UH M AH N sp K UH D sp G EY JH sp AH P AH T EH N SH AH L IY sp V AY L AH N T sp S IH CH UW EY SH AH N sp M AH CH sp B EH T ER sp DH AH N sp M EH N sp AH N D sp DH AE T sp DH EY sp W EH R sp D EH F AH N AH T L IY sp K EY P AH B AH L sp AH V sp D IH F Y UW Z IH NG sp IH T sp N AA N sp AH G R EH S IH V L IY sp
BarrySchwartz_2010S-0115070-011|AE N D sp IH T sp S IY M Z sp T AH sp B IY sp K AE CH IH NG sp DH EH R Z sp AH B AE NG K ER sp HH UW sp K R IY EY T IH D sp AH F AO R sp P R AA F AH T sp K AH M Y UW N AH T IY sp B AE NG K sp DH AE T sp IH N K ER AH JH D sp B AE NG K ER Z sp AY N OW sp DH IH S sp IH Z sp HH AA R D sp T AH sp B IH L IY V sp IH N K ER AH JH D sp B AE NG K ER Z sp HH UW sp W ER K T sp DH EH R sp T IH sp D UW sp W EH L sp|AE N D sp IH T sp S IY M Z sp T AH sp B IY sp K AE CH IH NG sp DH EH R Z sp AH B AE NG K ER sp HH UW sp K R IY EY T IH D sp AH F AO R sp P R AA F AH T sp K AH M Y UW N AH T IY sp B AE NG K sp DH AE T sp IH N K ER AH JH D sp B AE NG K ER Z sp AY N OW sp DH IH S sp IH Z sp HH AA R D sp T AH sp B IH L IY V sp IH N K ER AH JH D sp B AE NG K ER Z sp HH UW sp W ER K T sp DH EH R sp T IH sp D UW sp W EH L sp
JillTarter_2009-0121019-012|IH T sp W IH L sp B IY sp W AH N sp AH V sp DH AH sp M OW S T sp P R OW F AW N D sp IH N D EH V ER Z sp IH N sp HH IH S T R IY sp S OW sp IH N sp DH IY sp OW P AH N IH NG sp D EY Z sp AH V sp T UW sp TH AW Z AH N sp AH N D sp N AY N sp|IH T sp W IH L sp B IY sp W AH N sp AH V sp DH AH sp M OW S T sp P R OW F AW N D sp IH N D EH V ER Z sp IH N sp HH IH S T R IY sp S OW sp IH N sp DH IY sp OW P AH N IH NG sp D EY Z sp AH V sp T UW sp TH AW Z AH N sp AH N D sp N AY N sp
DavidPizarro_2012X-0031214-003|DH AH sp F AH L AA S AH F ER sp M AA R TH AH sp N AH S B AW M sp P OY N T S sp DH IH S sp AW T sp IH N sp DH IH S sp K W OW T sp DH AH S sp TH R UW AW T sp HH IH S T R IY sp S ER T AH N sp D IH S G AH S T sp P R AA P ER T IY Z sp S L IH M AH N AH S sp B AE D sp S M EH L sp S T IH K AH N AH S sp D IH K EY sp F AW L N AH S sp AH V sp B IH N sp R IH P IY T IH D L IY sp AH N D sp M AA N AA T AH N AH S L IY sp B IH N sp AH S OW S IY EY T AH D sp W IH TH sp JH UW Z sp W IH M AH N sp HH OW M OW S EH K SH AH W AH L Z sp AH N T AH CH AH B AH L Z sp L OW ER sp K L AE S sp P IY P AH L sp AO L sp AH V sp DH OW Z sp ER IH M AE JH AH N D sp AH Z sp T EY N T IH D sp B AY sp DH AH sp D ER T sp AH V sp DH AH sp B AA D IY sp|DH AH sp F AH L AA S AH F ER sp M AA R TH AH sp N AH S B AW M sp P OY N T S sp DH IH S sp AW T sp IH N sp DH IH S sp K W OW T sp DH AH S sp TH R UW AW T sp HH IH S T R IY sp S ER T AH N sp D IH S G AH S T sp P R AA P ER T IY Z sp S L IH M AH N AH S sp B AE D sp S M EH L sp S T IH K AH N AH S sp D IH K EY sp F AW L N AH S sp AH V sp B IH N sp R IH P IY T IH D L IY sp AH N D sp M AA N AA T AH N AH S L IY sp B IH N sp AH S OW S IY EY T AH D sp W IH TH sp JH UW Z sp W IH M AH N sp HH OW M OW S EH K SH AH W AH L Z sp AH N T AH CH AH B AH L Z sp L OW ER sp K L AE S sp P IY P AH L sp AO L sp AH V sp DH OW Z sp ER IH M AE JH AH N D sp AH Z sp T EY N T IH D sp B AY sp DH AH sp D ER T sp AH V sp DH AH sp B AA D IY sp
JessicaGreen_2011G-0007433-000|W IY sp S P EH N D sp AH N sp IH K S T R AO R D AH N EH R IY sp AH M AW N T sp AH V sp T AY M sp IH N sp B IH L D IH NG Z sp DH AE T sp AA R sp IH K S T R IY M L IY sp K AH N T R OW L D sp IH N V AY R AH N M AH N T S sp L AY K sp DH IH S sp B IH L D IH NG sp HH IY R sp|W IY sp S P EH N D sp AH N sp IH K S T R AO R D AH N EH R IY sp AH M AW N T sp AH V sp T AY M sp IH N sp B IH L D IH NG Z sp DH AE T sp AA R sp IH K S T R IY M L IY sp K AH N T R OW L D sp IH N V AY R AH N M AH N T S sp L AY K sp DH IH S sp B IH L D IH NG sp HH IY R sp
DanGilbert_2004-0124633-012|W ER sp P R UW D AH N T sp W ER sp K AO SH AH S sp W ER sp TH AO T F AH L sp W EH N sp AA R sp F IH R Z sp AA R sp AH N B AW N D IH D sp AE N D sp OW V ER B L OW N sp|W ER sp P R UW D AH N T sp W ER sp K AO SH AH S sp W ER sp TH AO T F AH L sp W EH N sp AA R sp F IH R Z sp AA R sp AH N B AW N D IH D sp AE N D sp OW V ER B L OW N sp
FreemanHrabowski_2013-0063146-006|M EY K S sp AO L sp DH AH sp D IH F R AH N S sp IH N sp DH AH sp W ER L D sp S OW sp B IH L D IH NG sp K AH M Y UW N IH T IY sp AH M AH NG sp DH OW Z sp S T UW D AH N T S sp V EH R IY sp IH M P AO R T AH N T sp|M EY K S sp AO L sp DH AH sp D IH F R AH N S sp IH N sp DH AH sp W ER L D sp S OW sp B IH L D IH NG sp K AH M Y UW N IH T IY sp AH M AH NG sp DH OW Z sp S T UW D AH N T S sp V EH R IY sp IH M P AO R T AH N T sp
NicholasNegroponte_2007P-0064209-006|W IY sp ER L AO N CH IH NG sp W IH TH sp EY T IY N sp K IY B AO R D Z sp IH NG G L IH SH sp IH Z sp B AY sp F AA R sp DH AH sp M AY N AO R AH T IY sp L AE T AH N sp IH Z sp R EH L AH T IH V L IY sp R EH R sp T UW sp Y UW sp JH IH S T sp L UH K sp AE T sp S AH M sp AH V sp DH AH sp L AE NG G W IH JH IH Z sp AY M sp W IH L IH NG sp T AH sp S AH S P EH K T sp S AH M sp AH V sp Y UW sp HH AE D AH N sp IY V IH N sp HH ER D sp AH V sp DH AH M sp B IH F AO R sp|W IY sp ER L AO N CH IH NG sp W IH TH sp EY T IY N sp K IY B AO R D Z sp IH NG G L IH SH sp IH Z sp B AY sp F AA R sp DH AH sp M AY N AO R AH T IY sp L AE T AH N sp IH Z sp R EH L AH T IH V L IY sp R EH R sp T UW sp Y UW sp JH IH S T sp L UH K sp AE T sp S AH M sp AH V sp DH AH sp L AE NG G W IH JH IH Z sp AY M sp W IH L IH NG sp T AH sp S AH S P EH K T sp S AH M sp AH V sp Y UW sp HH AE D AH N sp IY V IH N sp HH ER D sp AH V sp DH AH M sp B IH F AO R sp
MichaelMcDaniel_2012X-0007534-000|S OW sp AA B V IY AH S L IY sp DH EH R Z sp AH M AE S IH V sp HH AW Z IH NG sp G AE P sp|S OW sp AA B V IY AH S L IY sp DH EH R Z sp AH M AE S IH V sp HH AW Z IH NG sp G AE P sp
CameronSinclair_2009G-0016297-001|S OW sp L EH T S sp N AA T sp F ER G EH T sp HH UW sp IH Z sp R IH L IY sp P EY IH NG sp DH AH sp P R AY S sp AH V sp DH IH S sp F AY N AE N SH AH L sp K AH L AE P S sp AH N D sp DH AE T sp AH Z sp W IY sp W ER IY sp AH B AW T sp AA R sp N EH K S sp JH AA B sp IH N sp DH IY sp AO F AH S sp DH AH sp N EH K S T sp D IH Z AY N sp DH AH T sp W IY sp K AH N sp G EH T sp T AH sp K IY P sp AW R sp W ER K ER Z sp|S OW sp L EH T S sp N AA T sp F ER G EH T sp HH UW sp IH Z sp R IH L IY sp P EY IH NG sp DH AH sp P R AY S sp AH V sp DH IH S sp F AY N AE N SH AH L sp K AH L AE P S sp AH N D sp DH AE T sp AH Z sp W IY sp W ER IY sp AH B AW T sp AA R sp N EH K S sp JH AA B sp IH N sp DH IY sp AO F AH S sp DH AH sp N EH K S T sp D IH Z AY N sp DH AH T sp W IY sp K AH N sp G EH T sp T AH sp K IY P sp AW R sp W ER K ER Z sp
MattRidley_2010G-0012574-001|B OW TH sp IH G Z AE K T L IY sp DH AH sp S EY M sp S AY Z sp AH N D sp SH EY P sp T AH sp AH N sp AH N K AE N IY sp D IH G R IY sp AY V sp T R AY D sp T AH sp W ER K sp AW T sp W IH CH sp IH Z sp B IH G ER sp AH N D sp IH T S sp AO L M OW S T sp IH M P AA S AH B AH L sp|B OW TH sp IH G Z AE K T L IY sp DH AH sp S EY M sp S AY Z sp AH N D sp SH EY P sp T AH sp AH N sp AH N K AE N IY sp D IH G R IY sp AY V sp T R AY D sp T AH sp W ER K sp AW T sp W IH CH sp IH Z sp B IH G ER sp AH N D sp IH T S sp AO L M OW S T sp IH M P AA S AH B AH L sp
EvelynGlennie_2003-0041201-004|AY TH IH NG K sp AH V sp M AY S EH L F sp AE Z sp AH T EH K N IH SH AH N sp DH AE T sp IH Z sp S AH M W AH N sp HH UW sp IH Z sp B EY S IH K L IY sp AH P ER K AH SH AH N sp P L EY ER sp|AY TH IH NG K sp AH V sp M AY S EH L F sp AE Z sp AH T EH K N IH SH AH N sp DH AE T sp IH Z sp S AH M W AH N sp HH UW sp IH Z sp B EY S IH K L IY sp AH P ER K AH SH AH N sp P L EY ER sp
ShaoLanHsueh_2013-0003603-000|OW V ER sp DH AH sp P AE S T sp F Y UW sp Y IH R Z sp AY V sp B IY N sp W AH N D ER IH NG sp IH F sp AY K AH N sp B R EY K sp D AW N sp DH IH S sp W AO L sp S OW sp EH N IY W AH N sp HH UW sp W AA N T S sp T AH sp AH N D ER S T AE N D sp AE N D sp AH P R IY SH IY EY T sp DH AH sp B Y UW T IY sp AH V sp DH IH S sp S AH F IH S T AH K EY T IH D sp L AE NG G W IH JH sp K UH D sp D UW sp S OW sp AY S T AA R T IH D sp TH IH NG K IH NG sp AH B AW T sp HH AW sp AH N Y UW sp F AE S T sp M EH TH AH D sp AH V sp L ER N IH NG sp CH AY N IY Z sp M AY T sp B IY sp Y UW S F AH L sp|OW V ER sp DH AH sp P AE S T sp F Y UW sp Y IH R Z sp AY V sp B IY N sp W AH N D ER IH NG sp IH F sp AY K AH N sp B R EY K sp D AW N sp DH IH S sp W AO L sp S OW sp EH N IY W AH N sp HH UW sp W AA N T S sp T AH sp AH N D ER S T AE N D sp AE N D sp AH P R IY SH IY EY T sp DH AH sp B Y UW T IY sp AH V sp DH IH S sp S AH F IH S T AH K EY T IH D sp L AE NG G W IH JH sp K UH D sp D UW sp S OW sp AY S T AA R T IH D sp TH IH NG K IH NG sp AH B AW T sp HH AW sp AH N Y UW sp F AE S T sp M EH TH AH D sp AH V sp L ER N IH NG sp CH AY N IY Z sp M AY T sp B IY sp Y UW S F AH L sp
EllenJorgensen_2012G-0031377-003|AE N D sp W AH T sp DH EY sp K AH N K L UW D AH D sp W AH Z sp DH AH sp P AW ER sp AH V sp DH IH S sp T EH K N AA L AH JH IY sp F ER sp P AA Z AH T IH V sp W AH Z sp M AH CH sp G R EY T ER sp DH AH N sp DH AH sp R IH S K sp F R ER sp N EH G AH T IH V sp AE N D sp DH EY sp IY V IH N sp L UH K T sp S P AH S IH F IH K L IY sp AE T sp DH AH sp D IH AY B IY OW sp K AH M Y UW N IH T IY sp|AE N D sp W AH T sp DH EY sp K AH N K L UW D AH D sp W AH Z sp DH AH sp P AW ER sp AH V sp DH IH S sp T EH K N AA L AH JH IY sp F ER sp P AA Z AH T IH V sp W AH Z sp M AH CH sp G R EY T ER sp DH AH N sp DH AH sp R IH S K sp F R ER sp N EH G AH T IH V sp AE N D sp DH EY sp IY V IH N sp L UH K T sp S P AH S IH F IH K L IY sp AE T sp DH AH sp D IH AY B IY OW sp K AH M Y UW N IH T IY sp
NgoziOkonjoIweala_2007-0113244-011|B IH K AA Z sp N OW B AH D IY sp B IH L IY V Z sp AW T S AY D sp AH V sp AW R sp K AH N T R IY Z sp DH AE T sp W IY sp K AE N sp D UW sp|B IH K AA Z sp N OW B AH D IY sp B IH L IY V Z sp AW T S AY D sp AH V sp AW R sp K AH N T R IY Z sp DH AE T sp W IY sp K AE N sp D UW sp
BonnieBassler_2009-0043298-004|AE N D sp W AH T sp W IY sp F AW N D sp S OW sp DH IH S sp IH Z sp S AH P OW Z D sp T AH sp B IY sp AH G EH N sp M AY sp B AE K T IH R IY AH L sp S EH L sp IH Z sp DH AH T sp V AY B R IY OW sp F IH SH EH R IY sp HH AE Z sp AH P R OW T IY N sp DH AE T S sp DH AH sp R EH D sp B AA K S sp IH T S sp AH N sp EH N Z AY M sp DH AH T sp M EY K S sp DH AE T sp L IH T AH L sp HH AO R M OW N sp M AA L AH K Y UW L sp DH AH sp R EH D sp T R AY AE NG G AH L sp|AE N D sp W AH T sp W IY sp F AW N D sp S OW sp DH IH S sp IH Z sp S AH P OW Z D sp T AH sp B IY sp AH G EH N sp M AY sp B AE K T IH R IY AH L sp S EH L sp IH Z sp DH AH T sp V AY B R IY OW sp F IH SH EH R IY sp HH AE Z sp AH P R OW T IY N sp DH AE T S sp DH AH sp R EH D sp B AA K S sp IH T S sp AH N sp EH N Z AY M sp DH AH T sp M EY K S sp DH AE T sp L IH T AH L sp HH AO R M OW N sp M AA L AH K Y UW L sp DH AH sp R EH D sp T R AY AE NG G AH L sp
RaghavaKK_2010-0016111-001|B AH T sp T IH sp K AH T sp AH L AO NG sp S T AO R IY sp SH AO R T sp AY K W IH T sp S K UW L sp T AH sp P ER S UW sp AH K ER IH R sp EH Z sp AH K AA R T UW N AH S T sp AY M AH S T sp AH V sp D AH N sp AH B AW T sp TH ER T IY sp TH AW Z AH N sp K ER IH K AH CH ER Z sp AY W UH D sp D UW sp B ER TH D EY sp P AA R T IY Z sp W EH D IH NG Z sp D IH V AO R S IH Z sp EH N IY TH IH NG sp F ER sp EH N IY W AH N sp HH UW sp W AA N T AH D sp T AH sp Y UW Z sp M AY sp S ER V IH S IH Z sp|B AH T sp T IH sp K AH T sp AH L AO NG sp S T AO R IY sp SH AO R T sp AY K W IH T sp S K UW L sp T AH sp P ER S UW sp AH K ER IH R sp EH Z sp AH K AA R T UW N AH S T sp AY M AH S T sp AH V sp D AH N sp AH B AW T sp TH ER T IY sp TH AW Z AH N sp K ER IH K AH CH ER Z sp AY W UH D sp D UW sp B ER TH D EY sp P AA R T IY Z sp W EH D IH NG Z sp D IH V AO R S IH Z sp EH N IY TH IH NG sp F ER sp EH N IY W AH N sp HH UW sp W AA N T AH D sp T AH sp Y UW Z sp M AY sp S ER V IH S IH Z sp
RobertNeuwirth_2012G-0002436-000|SH AE N T IY T AW N sp IH N sp L EY G AO S sp N AY JH IH R IY AH sp IH T S sp B IH L T sp OW V ER sp DH AH sp L AH G UW N sp AE N D sp DH EH R sp ER N OW sp S T R IY T S sp W EH R sp DH EH R sp K AH N sp B IY sp S T AO R Z sp T IH sp SH AA P sp AE N D sp S OW sp DH AH sp S T AO R sp K AH M Z sp T IH sp Y UW sp|SH AE N T IY T AW N sp IH N sp L EY G AO S sp N AY JH IH R IY AH sp IH T S sp B IH L T sp OW V ER sp DH AH sp L AH G UW N sp AE N D sp DH EH R sp ER N OW sp S T R IY T S sp W EH R sp DH EH R sp K AH N sp B IY sp S T AO R Z sp T IH sp SH AA P sp AE N D sp S OW sp DH AH sp S T AO R sp K AH M Z sp T IH sp Y UW sp
PranavMistry_2009I-0043545-004|W AH T sp W IY R sp D UW IH NG sp HH IY R sp IH Z sp AE K SH AH L IY sp F ER sp IH G Z AE M P AH L sp IH N sp DH IH S sp K EY S sp DH AH sp B UH K sp K AH V ER sp IH Z sp M AE CH T sp W IH TH sp S OW sp M EH N IY sp TH AW Z AH N Z sp AO R sp M EY B IY sp M IH L Y AH N Z sp AH V sp B UH K S sp|W AH T sp W IY R sp D UW IH NG sp HH IY R sp IH Z sp AE K SH AH L IY sp F ER sp IH G Z AE M P AH L sp IH N sp DH IH S sp K EY S sp DH AH sp B UH K sp K AH V ER sp IH Z sp M AE CH T sp W IH TH sp S OW sp M EH N IY sp TH AW Z AH N Z sp AO R sp M EY B IY sp M IH L Y AH N Z sp AH V sp B UH K S sp
